id,type,x,y,z,users,total_bw,shared_bw,active
563,FEMTO,80,22,1,0,6800.0,6800.0,false
564,FEMTO,80,22,1,0,6800.0,6800.0,false
565,FEMTO,80,22,1,0,6800.0,6800.0,true
566,FEMTO,80,22,1,0,6800.0,6800.0,true
567,FEMTO,80,22,1,0,6800.0,6800.0,true
568,FEMTO,80,22,1,0,6800.0,6800.0,false
569,FEMTO,80,22,1,2,6800.0,3400.0,true
570,FEMTO,80,22,1,0,6800.0,6800.0,true
571,FEMTO,80,22,1,0,6800.0,6800.0,true
572,FEMTO,80,22,1,0,6800.0,6800.0,true
573,FEMTO,59,72,1,0,6800.0,6800.0,true
